,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1687021636567.0,-0.7963110584477361,6.939693232094426,-10.077610877447443,-0.1906037785414808,3.129992724126765,-10.284267260025842,-0.18783823721796677,3.1494253580902787,-4.463846438325148,-0.40481294389274797,2.3598136436783785,2.4845070038711077,0.4839381040203165,0.92262881535278,21.100831270708536,1.2164086935227012,1.8602159610929385,3.204890444431078,-2.2957323885970395,-6.613896387428417,6.712092081844329,124.86834174457847,-87.41559790617048,65.79254400764117,-15.022387839043956,72.23240079379009,50.70204479162282,17.383377780808328,-3.7804269374409842,0.18401861435358513,10.656258944299852,9.846880023536345,8.318187571915935,126.69996399477712,-94.61255019833874,61.15406028202332,-16.36563921930008,54.390340840700354,45.16532416108339,8.774006132233556,-67.89757428450285,20.34716776925216,-1.3573293218098832,-3.5207336205150135,3.909018256141485,0.046703743650757155,-0.4021756278840389,2.649315194484262,0.8214336801666166,-1.783006661720951,5.64983794153358,-7.880271872229708e-06,7.383707363920741e-06,3.266600497457954e-05,-0.04971581972536084,-0.17206805593117003,4.6262430107078965,-0.03052377006169161,0.779071784150463,1.2985122270106229,1.1094817783370283,2.05151821745507,6.082947992632057,3.739211363968548e-07,4.114913257367184e-06,3.2340890475565815e-05
1687021636587.016,-0.8126552591920804,7.297978423784061,-10.851015196118434,-0.19358727142717913,3.2928062749407165,-10.62651740538802,-0.19058195181709822,3.3125551309793377,-4.806103683872865,-0.42120671581456626,2.48169234110181,2.227627388608615,0.6152445251681357,0.2905076062386881,21.937982577330143,1.16735759484447,0.6802193333391785,4.706659194994142,1.378052320096237,-9.693291091852839,7.385760263197673,129.10227063445072,-89.79718442158212,75.31906057115627,-9.382358346876611,67.88921771010635,51.824581883697554,17.236694614016443,-3.949788553621951,1.087199935540731,12.82477852727566,10.132671355080316,7.967612700239019,133.23827438157315,-101.88272967216095,67.62230810739685,-13.117993278182405,50.32687687071786,45.39371210924385,9.482353936752224,-73.70305064123583,21.732568191045356,-1.2944606330991901,-3.4317448432702413,3.7857741060768615,0.04719207175573425,-0.721825537265212,2.6977376479803388,0.8672930933144757,-1.0843633140812516,5.923150439265336,7.961372189810646e-06,-7.441040926080393e-06,-3.295856752825495e-05,-0.060856146842391295,-0.7064739835867052,4.608939112377632,-0.08168094277200733,1.0520100584318615,1.2898877250258785,1.0245413308832136,1.4691712351964887,6.183965366194251,-3.5882522912340745e-07,-4.154987802278431e-06,-3.269613715612614e-05
1687021636607.0322,-0.7968073264360404,6.8871478203261445,-10.520155695894275,-0.19410193235736797,3.1074933593466487,-10.481356212664295,-0.1911766306979188,3.1272890861773077,-4.660952719103673,-0.40582130887333046,2.343116830696303,2.33692333642559,0.5587760100180623,1.201849703348651,21.574175858760256,1.3653367224535082,2.3430581000667625,4.062374694064792,2.0067354656465826,-9.965450616862807,7.066588316175588,126.01871219798204,-88.93815021865848,71.99195935493195,-13.326395801909024,71.30824598091847,51.65526809453548,17.09359603148505,-5.533212079178278,1.145770287153469,11.944234384577323,9.520745910501752,7.192519636447549,129.08426929481934,-99.37918259599596,64.2517575527444,-16.42014368390895,54.92824806787642,45.06444478573972,9.258222097637656,-70.65893425845474,21.710299865660204,-1.2948141736257546,-3.2494143087703318,3.513511287269357,0.02189463896049753,-1.1784853004518028,2.4171740028313815,0.8547894576683522,-1.4086450274497857,6.0165389157471765,-8.044194385704035e-06,7.49938634093421e-06,3.3256863661328125e-05,-0.10511962703861004,-0.55598703446814,4.413027683723236,-0.0592035322849153,1.3756959512874294,1.0049872150984915,1.0380164807978987,1.731224325515279,6.056087171654986,3.430648572899893e-07,4.195915361614259e-06,3.30597524718968e-05
1687021636627.0483,-0.7145633073355917,6.8430723299100515,-10.659131963599368,-0.15906033590293367,3.086120266732461,-10.544626812901296,-0.15657430087420926,3.102345445684589,-4.724226355484066,-0.37780786255975196,2.3241711435568373,2.2894192055057148,0.5209949209285104,1.4968477995723997,21.84479290140424,1.351282552644625,2.847020740873409,4.561456702179104,1.1295767958263916,-8.675020298561462,8.091137437202564,124.80591438535829,-86.6754506942018,72.35848243465932,-14.79205071363252,73.11973989803093,51.59086831572346,16.7604871771136,-6.209373037601481,1.7094180713695637,10.82925251392943,11.057856072158046,7.212900889771794,127.39806810985013,-95.17856947200828,65.13965861765656,-14.146861130516104,52.35979424198887,45.69110565982492,9.506279629119497,-71.6993759589207,22.83782196612249,-1.3159560399591503,-3.1741712387075216,3.242042514436068,0.07672479023658095,-1.4480901058237703,2.3204583470730857,0.8472294855236419,-1.2794853847591299,6.072140481862268,8.128791050734583e-06,-7.558769387271485e-06,-3.356105661593391e-05,-0.13230547745751858,-0.437185335154913,4.213872158708962,-0.026183533933863863,1.3769162472984529,0.909825036539849,0.9920000383581902,1.5674932128690557,5.980555321766002,-3.2660753055915326e-07,-4.237722687430804e-06,-3.3432028143220435e-05
1687021636647.0645,-0.6207123749138628,6.5840299316430695,-10.449091057305191,-0.12198343386942893,2.9673949067595338,-10.453591509204704,-0.1200491667319936,2.9798420396054563,-4.633166213852486,-0.3398785087779682,2.2323121901490857,2.357853252444421,0.41497009064846874,2.27632661472965,21.689792243898143,1.3973347568362917,4.241059392879675,4.297365440986108,-0.38730808763328695,-6.89536668699077,8.522945314440976,122.48657114931675,-84.41822742391427,68.93302970722485,-18.116328744577217,76.1692563098698,51.24204997273455,16.574220643484022,-7.299532011696704,1.863044559860552,9.223647591071835,11.757313276728272,7.060705423957008,123.15282448880869,-89.13099431058056,62.886404089311995,-13.893920514499708,52.44280031190333,45.94980304923737,9.489531108569839,-70.12599736809287,23.276908908671682,-1.3555632311634158,-3.1287181038192102,2.9604982926829555,0.10744693893012666,-1.6799966257113967,2.1157744189872107,0.8267840169930782,-1.4530218270837862,6.06806033731566,-8.21521689778701e-06,7.619216731743322e-06,3.3871315870856145e-05,-0.15514703849609343,-0.13419350075473307,4.003785217430245,0.021760673415815616,1.3928882060783827,0.7539767382434059,0.9801743887208773,1.6589288588462399,5.859204762682811,3.0941888659840375e-07,4.280437665579279e-06,3.381326959330584e-05
1687021636667.0806,-0.5424457319942232,6.555719487575919,-10.449167830376389,-0.08722689646059678,2.952996399774678,-10.4548472225626,-0.08574482842226537,2.9619101805807997,-4.634408069758186,-0.3125011669207533,2.2187370685221817,2.3568495643113736,0.3323493998306198,2.763628558960196,21.648436063617094,1.3751559586119624,5.094064081337698,4.2302850756971555,-0.2391167374853626,-6.903366451647165,8.542356582514406,123.06486964120951,-83.68585382697205,69.16689169116408,-16.40407342897954,74.43215682323246,51.80505699229563,16.681477156096722,-8.171568057416883,1.86947405124616,9.593580783337854,11.130852615498572,6.933814145438527,122.61416283947915,-87.71634014816527,63.25176901505223,-12.150400196005629,50.55691259509066,45.92156351939515,9.789167485520506,-70.93254947509797,23.412445617743415,-1.3781480872551497,-3.254997623575997,2.7788526863808904,0.10041113724730932,-1.695183682046823,1.9507294539081836,0.8377381885302159,-1.3675967049574747,6.10473565724289,8.303528868669885e-06,-7.680755967405544e-06,-3.4187817441264136e-05,-0.13442764721590608,-0.04304404756256868,3.9297322737337455,0.028456099101474525,1.4102298759392422,0.7105398946807765,0.9546845798284842,1.5478651130410652,5.849930829496392,-2.9146256398853316e-07,-4.324089376419043e-06,-3.4203796759482255e-05
1687021636687.0967,-0.4688801649132351,6.42232863581104,-10.233292910777624,-0.055743164121720576,2.8911920016201353,-10.360403085247299,-0.054710309487960566,2.89689581374157,-4.539961703117312,-0.283441575949142,2.1700300020224432,2.427692537862343,0.2088820453219631,3.5447095457069495,21.282370272208478,1.396181682070517,6.488820200389454,3.5772344473669087,0.2698739850207244,-7.428583864173907,7.9097380401267605,123.06643960830355,-83.08465668182976,67.68571343096136,-14.41674769152812,71.96866349362547,52.4342019407773,17.010430266427797,-9.331385270609362,1.459393138627283,10.32927451799874,9.2305163460598,6.605658704821728,121.04912021874843,-86.59077541410274,62.02234646854964,-11.99982343760433,50.705809416398154,45.39275202360852,9.942502359529533,-70.32220046590683,22.82495649811251,-1.4039222339849233,-3.448647480829777,2.6327883429071592,0.05256545582940919,-1.6264715181169285,1.7063987416755289,0.8500860959298263,-1.449716992418327,6.118111628121165,-8.393786246242304e-06,7.743415654204969e-06,3.451074419346305e-05,-0.09818782061841418,0.09682233196787954,3.9030407406062326,0.029003548773704025,1.476761631933774,0.644774469106938,0.9544619774707549,1.5898464032189707,5.843346117472807,2.727000647135064e-07,4.368708159496736e-06,3.4603944964198085e-05
1687021636707.1128,-0.39113902989353605,6.442393739687559,-10.218214508320445,-0.020217951201524347,2.898507172724904,-10.354716337107115,-0.019646342809025982,2.9005890697410486,-4.534279045859183,-0.2573282224197342,2.172627897144021,2.4317992236097794,0.11046148901945128,4.0576102000336025,21.139205834162492,1.365578510007052,7.390288581556537,3.326690581928226,0.7578031103408127,-8.004568813273004,7.877191215102965,123.23914157572896,-82.084910719374,67.51569780884455,-12.009691902810983,69.31692674628532,52.8395362788898,17.533367814562084,-10.063932769866753,1.0912583981616193,10.774994829633615,8.299253659256081,6.594673456547995,120.39565726523401,-85.67858001747547,61.66234350301994,-11.218303052433361,49.777166182425184,44.69441375380716,10.121526691500954,-70.80681696772714,22.57334934552744,-1.4137989454315572,-3.610350046142624,2.559912615730717,0.01946524388029666,-1.547156111974425,1.5405989394179727,0.8617174757645145,-1.3759171216870014,6.126327674999443,8.486050774764469e-06,-7.807225361674751e-06,-3.4840286181446425e-05,-0.07114770419751978,0.12172047083503804,3.931953814165893,0.027075217430526963,1.5007838619419736,0.6287302745262883,0.931401878399835,1.5117747729692792,5.847489668269795,-2.5309060656369924e-07,-4.4143256824530136e-06,-3.501406584782409e-05
1687021636727.1292,-0.30470644611622955,6.4060735593130325,-10.109753100707458,0.017926059425736187,2.880137856519913,-10.307846601269054,0.017979473859017797,2.8783366258252703,-4.487411685339767,-0.22709579588002304,2.1557713671621004,2.4668152533731735,-0.009035611025369757,4.714233173498674,20.88562078418024,1.3566126833907404,8.559037743703735,2.8821092096792036,0.783774570548318,-8.23593198215873,8.108106993493832,121.7556333078699,-80.32344518114009,65.32093165661902,-11.949319695942863,68.74657399497835,52.77148229303233,18.32270002911271,-10.802524003363487,0.4851438439852019,10.16622601593117,8.006875651392038,6.761581185519515,118.13684030838495,-83.27029386484777,59.25336236089118,-12.218638054032882,50.941615734793224,43.5386689238431,10.028897547278621,-69.79945720315521,22.215134386613684,-1.4130313445676803,-3.689692589149931,2.536681711958914,-0.016769895956794133,-1.5255474023613373,1.3658526623372746,0.8552706859139851,-1.421856087072105,6.093509329585769,-8.580386786144255e-06,7.87221571390169e-06,3.5176640999070666e-05,-0.06792184542210782,0.17374672704544086,3.980425020020136,0.04008662330479021,1.5362071479692883,0.5768017178206057,0.9153778655418098,1.5556797199415602,5.802845303334374,2.325909624453807e-07,4.460975014529015e-06,3.543452837110847e-05
1687021636747.1453,-0.2347222582294557,6.451637397992864,-10.14162201464674,0.04986544702371733,2.8991217167629113,-10.322820892062582,0.049514842104690995,2.89406769529257,-4.502385999701275,-0.20474599050383332,2.167328087201273,2.455412338358331,-0.09632699845866131,5.149115230758414,20.77232775952235,1.3279756220156664,9.32478594430206,2.688489566872573,0.8734971518141564,-8.569183738995038,8.62761961823228,121.01399147408615,-78.81057351832342,64.15153144242021,-11.267114670385851,67.7359551585992,52.554443589744174,19.13448360235948,-11.120612828652522,-0.0771332521243169,9.707465364611114,8.035213101622853,7.069630920404306,117.02685921530922,-81.58175665724845,57.68462571098203,-12.3344766348135,50.85100304801875,42.38142064178936,10.071265654058013,-69.79785011647192,21.997843697985846,-1.4086773843650322,-3.7652056194687042,2.5646762579849565,-0.03821185346722238,-1.4764825984308267,1.2363794457764912,0.8563112884308767,-1.3794926455961736,6.066191170259132,8.6768613350729e-06,-7.938418436878697e-06,-3.552001415827533e-05,-0.06177626853576769,0.13814049597248385,4.078422400197888,0.04286770773969208,1.5652263497801664,0.5578481581572599,0.8826055743399477,1.5168295420397073,5.7746703305159555,-2.1115528773851159e-07,-4.508690705002777e-06,-3.586571989206159e-05
