,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
1687021636767.1614,2.24704032917272,-7.974557361376092,0.9461175885809012,2.2505684495565608,-7.972668206868779,1.0715574314941205,2.2476620864675265,-7.972077606078865,1.150304162198585,2.231338748441468,-7.975691920236066,1.2205150932122324,2.2099626533507504,-7.981245032576013,1.2891394686211395,2.1839532984256906,-7.9867022563672565,1.3935814220881333,2.1927212367353044,-7.976624192520685,1.4961397088123258,2.209520606918624,-8.013113068109908,1.3503615969622034,2.2552260101261536,-8.176282965221866,1.3510565548693694,2.440638349145122,-8.223291538823524,1.4829398866385575,2.500613519628988,-8.119638105593292,1.6918033687742369,2.18388043952909,-7.954897416583048,1.3470183952029537,2.1299334613772625,-7.796326936627364,1.3726256938534018,2.2482031290381705,-7.649662934198876,1.5084068180440329,2.378747022382492,-7.662316304159851,1.7102198114464486,2.2651671236741793,-8.081422636977559,0.9508185014444583,2.221272269852333,-8.082194681315858,0.49783833056776217,2.1753757306317327,-8.08329595297765,0.09872428553896848,2.3510467160611794,-8.07488100178208,0.018437866424045577,2.2291638320379397,-7.867576744859637,0.948599957667207,2.1996387180331465,-7.877731666750218,0.4945742962143747,2.1703887788113603,-7.886982837706258,0.09400603502546775,2.3477062752443287,-7.866941311607277,0.019619493880075542
1687021636787.1775,2.2473297675170736,-7.9750416618066025,0.9460937231785276,2.2513081073886467,-7.9731647647698445,1.0715203231948713,2.2486135117368424,-7.9725997288056085,1.1502782259633981,2.2324515476232003,-7.976245973927015,1.2205298121912813,2.211204761638978,-7.981835044666954,1.2892012622736688,2.1853621944802533,-7.987358581650345,1.393701221515245,2.1940574544680578,-7.977434184253233,1.4962856136424325,2.210853690704231,-8.013826044270209,1.3504114429284026,2.2563803235833975,-8.177061751067003,1.3500564828735677,2.438973098132991,-8.232716460724555,1.4843071203782605,2.503002158644753,-8.136087965901515,1.6961291254839614,2.1852541685379805,-7.955587102388161,1.3471699634061816,2.1308069557874516,-7.797064598711235,1.3722469065020833,2.2422132864022624,-7.644082366073069,1.508857107254977,2.372191539495931,-7.645187685042022,1.712362966051369,2.2656169050246464,-8.08188410700401,0.9507135775012033,2.2207552233667274,-8.082427173976548,0.4978267701788163,2.1749979263804478,-8.083304849854928,0.09869595223353006,2.3506637676901865,-8.07484420148348,0.01840411453917189,2.2293197766216957,-7.86808197828381,0.9486560893960366,2.1994555772693465,-7.877860904716869,0.49464279006696166,2.1702236564915776,-7.886871043830083,0.0940654474311412,2.34749724489304,-7.8667522193725725,0.019584888719338445
1687021636807.1936,2.2479929015660067,-7.975284107048716,0.9459964645946292,2.252370120389711,-7.973368774771096,1.0714084771466426,2.2500049327375593,-7.972785624419716,1.150174026445643,2.234168587186833,-7.976418146536558,1.2204961592992698,2.2132673520693276,-7.981981692655307,1.2892664010854147,2.1879905439263196,-7.987469509623491,1.3938878534110115,2.1968052248658396,-7.977695189678832,1.4964719114207432,2.213189397053124,-8.013998227955346,1.3504584189284516,2.258546423779388,-8.17726360764993,1.3488565807988484,2.43618739711439,-8.245382312609742,1.4824530864544005,2.5070144811024924,-8.158819808003257,1.6957745001874784,2.1876862357421483,-7.955711240893812,1.3473600665813177,2.132496739005531,-7.797281447855307,1.3711430998636653,2.234047886875214,-7.636689365293377,1.5050289833653048,2.363703234348175,-7.62264116117638,1.7075171810762921,2.266634643966936,-8.082063077466874,0.9505786286667697,2.220810747586059,-8.08257645499577,0.4977894253195961,2.1753163816658487,-8.08335754728498,0.09862918652582507,2.350999730977208,-8.074898211496617,0.018375217174728523,2.2296495354194383,-7.868383734162592,0.9485940108246349,2.199442224476005,-7.878042011173253,0.49460155100065956,2.1704333860400755,-7.8869396152023015,0.0940072393312868,2.347691279307372,-7.866905622694625,0.019476914728653774
1687021636827.2097,2.24835961792157,-7.975436507236671,0.9459334337786695,2.253136706145227,-7.973479000360586,1.0713311835077466,2.251020840381609,-7.972908507127014,1.1501052608037348,2.2354094144014236,-7.976573657515345,1.2204796590762976,2.2147261197294843,-7.982178693502988,1.2893212257151856,2.1897817688398176,-7.987744418817179,1.3940340979021035,2.1986064223812,-7.978159858089352,1.4966394692722624,2.214848213550622,-8.014231557295037,1.3504798355228218,2.259807768636723,-8.177606777044778,1.3481098048681521,2.4333649563329507,-8.256592635559006,1.4822308126160868,2.509518997834842,-8.17930224255743,1.697806818533141,2.1893702453618924,-7.955930155873752,1.3475185268467913,2.1332786455348476,-7.797663209846636,1.3704263850204057,2.2271574793397013,-7.631092875812829,1.5040554599834084,2.3548190527491673,-7.6041702254676595,1.7070320257487792,2.267279309321503,-8.082170573220115,0.9504817458301461,2.220474937593584,-8.082643277068533,0.4977930503451468,2.175002348085564,-8.08334029282127,0.098628644001819,2.3506763131407036,-8.074867554094455,0.018353368400771963,2.2297609953709445,-7.868580276224248,0.9485657481973827,2.199201356956548,-7.878086416841456,0.49459214251695466,2.1702760507798176,-7.886851903503374,0.09398822943248439,2.3475094954107827,-7.866743650080837,0.019413062649560248
1687021636847.2258,2.2490186915710266,-7.975433978883596,0.9458143616066532,2.2541246307797262,-7.973400361441744,1.0711981629611147,2.2523478222429985,-7.9728141897958755,1.1499787248451863,2.237094902040643,-7.976473655164414,1.2204292462455373,2.2168121172999706,-7.98206882562943,1.2893832006159098,2.192541187937408,-7.987629549488301,1.3942406989334253,2.2015509875529222,-7.978222511233374,1.496843170050953,2.2172603050929243,-8.014109066215276,1.3505017907066608,2.2618999644616573,-8.177542622675173,1.3470868454236713,2.42951691416077,-8.270109820391433,1.4792076413254263,2.5133317997968123,-8.204772383399597,1.6955055920296165,2.19187726737326,-7.955760102459598,1.347722558279523,2.135090302380034,-7.797552327638066,1.3691255233001154,2.218645245017333,-7.623897896745727,1.4993357666005664,2.3446826161758354,-7.581352133611967,1.7002744042773794,2.2683274956374544,-8.082097989357683,0.9503657515934483,2.220600856010775,-8.082665964082203,0.4977737931067638,2.1752763239423807,-8.083365033948773,0.0985936458915341,2.350959382148446,-8.07491504242488,0.018337153982556798,2.230048838360556,-7.868644351083706,0.9484440986733637,2.1990860000417944,-7.8781933784112015,0.4945016814978399,2.1704377632038616,-7.886915985309149,0.09387854477591409,2.347670505898117,-7.866873637680309,0.019289386309066955
1687021636867.242,2.2493604787987214,-7.975455603425581,0.9457398564676508,2.2547004126467503,-7.973358930636535,1.071113045181998,2.253167312147944,-7.972805333641895,1.1499011967219426,2.2381696801222444,-7.976516885970498,1.2204054522439132,2.2181741554921968,-7.982178783908115,1.2894444129788571,2.1943896927333983,-7.987871399532889,1.3944174554499296,2.2035213950279156,-7.978656697166182,1.497030083786236,2.2188227610456663,-8.014306143268367,1.3504977057754008,2.2629835371501277,-8.177857456927507,1.3462276583277442,2.4254396741252457,-8.281257113497366,1.4775524361950927,2.5156958132212925,-8.227291938704074,1.6946152572462299,2.193499038470491,-7.955919221275207,1.3479319029365255,2.137137120476827,-7.7973894622876765,1.3681516955057649,2.2119760748794093,-7.618019414799511,1.4968912956678027,2.3354328325500173,-7.562651928171739,1.6966200391587676,2.2688653599763615,-8.08208399940889,0.9503037884036979,2.220318131074742,-8.082682790493358,0.4977974932245879,2.175001129360487,-8.083343566290814,0.09861563272819406,2.3506746121169315,-8.074893474245442,0.018339092327328593,2.2302064821799963,-7.868697581513106,0.9483568391515285,2.198677075071961,-7.87823504970513,0.49445323550396025,2.1702907627732646,-7.886848858281474,0.09380919592547973,2.347510597587082,-7.8667425135813165,0.01920224199745021
1687021636887.258,2.2499383184334194,-7.975357358637957,0.9456203669303013,2.2554191693534555,-7.973172531246406,1.0709855664134773,2.254199461144532,-7.972632878887574,1.1497773322860572,2.239572491142761,-7.976369957760945,1.2203563320625184,2.220026021181258,-7.982060230625654,1.2895157940284752,2.1970349041603106,-7.987826115542601,1.3946527758154315,2.206454662828692,-7.978787861947932,1.4972510876896816,2.2209705520457814,-8.014251701476622,1.3504942274602516,2.2647394336787774,-8.177870873808613,1.3450781649873387,2.4203969372273635,-8.294090521792743,1.4733332485414607,2.519106786124645,-8.253915144022562,1.689567316725285,2.195774797662183,-7.955793840500715,1.348193306188121,2.1403289574904036,-7.796744954964833,1.3666768436555952,2.204092384259865,-7.610733293070587,1.4910768100770602,2.3254122665281716,-7.540432042551646,1.68717573228444,2.2696970401301773,-8.081937195783135,0.9502321747024652,2.2204270510730706,-8.082676247117853,0.4978050080345256,2.1752327272209606,-8.083360932155186,0.0986102666746749,2.3509157682774817,-8.074941337865006,0.018350194253531543,2.230538295629853,-7.868643271809408,0.9481895879448868,2.1983655806958002,-7.878340614815743,0.49433692723146516,2.170422710710861,-7.8869148620113885,0.09366362646934058,2.3476486926017506,-7.866866110112156,0.01906031982545388
1687021636907.2742,2.2502590292746896,-7.9752744958255075,0.9455588818794989,2.2559044962711305,-7.973042720533935,1.0709152877508117,2.2549512936626908,-7.972556145225679,1.1497131215248058,2.2406198491486746,-7.976340861234416,1.2203516345014702,2.2214227567387783,-7.982085228176647,1.2896089714002545,2.199049519239196,-7.987982697741678,1.3948800500694867,2.208706807431055,-7.979167575688284,1.4974780410995048,2.2225446953893955,-8.014369084496138,1.3505063357858538,2.266348848158517,-8.177942758602718,1.3440364326092604,2.4156916349806115,-8.305069918685716,1.4697454768530165,2.5210783896579887,-8.277986506506208,1.684952687382054,2.1975549045238623,-7.955814760122768,1.3484795829990746,2.1425401665683657,-7.796472881613768,1.3658753317711319,2.197020711844398,-7.605053547356869,1.4870930092840415,2.315523747594186,-7.522185918486793,1.680090085597959,2.270074855912464,-8.081844100650645,0.9501854953216436,2.2202604455075745,-8.08264911105106,0.49781746518740605,2.1749941286616195,-8.083332394499445,0.09862965464867923,2.3506638130584965,-8.07492462465295,0.018339790268669623,2.230810827302186,-7.8685676047387485,0.9481135710019525,2.1981208605898153,-7.878344181136589,0.4942991055509743,2.170307315612535,-7.886854313119085,0.09361436370265641,2.347509815899565,-7.866751728037632,0.018966227271922424
1687021636927.2903,2.2508033659646545,-7.975038755627288,0.9454761424053728,2.2566169445772863,-7.972773670379835,1.070825022592227,2.2560241126873626,-7.97233971543472,1.1496249240072847,2.242102192805594,-7.976141618716332,1.220343417445771,2.2233987038622094,-7.981888335236171,1.2897311266409646,2.201911130445015,-7.9878564066773325,1.3951753435569842,2.211979060758013,-7.979308402201607,1.4977537867811908,2.224741655278098,-8.014219444443922,1.350537231334172,2.2692714353389305,-8.17752389064526,1.3426280349503814,2.410599382505237,-8.317671910645963,1.4633613431343633,2.5238502009362414,-8.30572468686983,1.6758848089521248,2.2001627967027426,-7.955487113285603,1.3488505114830498,2.144771114235783,-7.796161909311537,1.3650506432768355,2.1881085941722622,-7.59849513530117,1.4800065394958934,2.3043948953571003,-7.501188850388414,1.667476870894567,2.2706678242476808,-8.081599918887566,0.9501102539728177,2.220502564554885,-8.082577603652528,0.4977823765441981,2.1752085490425177,-8.083330972498194,0.09859874475941004,2.3508778197965836,-8.074964433211841,0.018303530905082455,2.2313145585605834,-7.868341651368925,0.9480238618469242,2.19823270890975,-7.878359430529002,0.494243936736629,2.170463705638293,-7.886897613033918,0.09355796295842056,2.3476393284287855,-7.86685276146151,0.018834251424468002
1687021636947.3064,2.2511032075571635,-7.974960223266224,0.9454457302241515,2.257074355437083,-7.972687016067155,1.070786562624414,2.2567832438183397,-7.972291066339555,1.149589545093563,2.2432014119780623,-7.976091064992987,1.2203755645024104,2.224900719262052,-7.981820220334187,1.2898750705547746,2.2041359371173623,-7.987809294825429,1.3954689320221245,2.214520932195249,-7.9794717603051994,1.49803606098516,2.226435501134326,-8.014183115924512,1.3506284371801613,2.2717146724607478,-8.17722008835294,1.3414705054314457,2.405696138637963,-8.328286929194087,1.457520508104642,2.525151539794482,-8.33072399836308,1.666954797635544,2.2021913916896048,-7.955308303729029,1.349198749556803,2.1464603684178347,-7.796014935882181,1.3645796202825762,2.180475749518769,-7.593390770513417,1.4743736009549384,2.2939400852337943,-7.483998830290892,1.6568230460643325,2.270880679292611,-8.081539758450683,0.9500685898460353,2.2205082429015497,-8.082546186022668,0.4977639445009274,2.175006997608984,-8.083300108800481,0.09860377831804823,2.350655980372673,-8.074948209456386,0.018262143429763456,2.2317087522235135,-7.868246153925009,0.9480026471918428,2.19840330062638,-7.87832709745195,0.494240370624777,2.170387284822848,-7.88684036999693,0.09356991036610889,2.3475200441438653,-7.866748351818455,0.018752315161675644
1687021636967.3225,2.2516133734373773,-7.975116326646494,0.9453944983664307,2.2576783631489112,-7.972815362665861,1.0707305564342207,2.257724552749346,-7.972331863813542,1.1495333307973326,2.244548604446782,-7.975999732623488,1.2204016250123784,2.226747876053764,-7.98154985127613,1.2900443791952578,2.2068691062570926,-7.987232628011906,1.39582054533989,2.217556468528825,-7.9789033412306605,1.4983565739438476,2.228715919123455,-8.013788830471066,1.3508540749618152,2.274480005662981,-8.176611583274422,1.3403916514574326,2.4001608785620863,-8.33969014312039,1.449220073115154,2.5266970669417126,-8.357940124480763,1.653710563041343,2.2046012355890756,-7.954858500309442,1.3494908912975099,2.1488061072939435,-7.795468319026937,1.363452443614366,2.1724547531866025,-7.587568899462203,1.4656521305473649,2.2836501463492325,-7.464909294778822,1.6410467972471647,2.2713982015330894,-8.081692942169735,0.9500267010800364,2.2209418947110686,-8.082620697260698,0.4977318323927027,2.1752204259832637,-8.083322062834368,0.09859777392750778,2.350855681828741,-8.074981756736092,0.01822532059922606,2.2322138662469877,-7.868403292577547,0.9479436195743683,2.1989693311004794,-7.878410625592028,0.4941750235534812,2.1705271521395697,-7.886900965055188,0.09353545785542305,2.347636882954378,-7.866852913831372,0.018655804644659362
1687021636987.3386,2.2518954825637176,-7.975511923641553,0.9453905969206097,2.258030300918628,-7.973201048136805,1.0707229485407648,2.2583539478681964,-7.972584972644516,1.1495247714400234,2.245516725242593,-7.976075021444165,1.2204663759975842,2.2281359817731943,-7.981392339162202,1.2902357970633411,2.2089888827246784,-7.9866496907888305,1.396175050413771,2.219859854109764,-7.9782117416851905,1.4986843536583405,2.2305605260808212,-8.01346128480979,1.3511689564792828,2.2766324542658136,-8.176126628430186,1.3396412768531778,2.3947627777557643,-8.349067061671953,1.4413359695036234,2.52675583969907,-8.382345589962275,1.6403134742223693,2.206417607868437,-7.954545118243068,1.3497351925428878,2.150794779584184,-7.794990187296015,1.3625095553644644,2.16590682330736,-7.583118811990114,1.4580930332717374,2.2743126747577582,-7.449492619310159,1.6268792323547856,2.2715871856839445,-8.082105160360978,0.9500210102673325,2.2211752442947432,-8.08277075343405,0.49771998235346904,2.175061188517505,-8.0833264667252,0.09863006062590299,2.3506641902307983,-8.074964344230226,0.018188542911227394,2.232587998597434,-7.868780762410128,0.9479417346555731,2.199618576247835,-7.878479354507235,0.49414580488087234,2.1704509884636676,-7.886876883730039,0.09355536630691123,2.3475298210519133,-7.866777111625292,0.018611632402588268
