,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1687021637067.4033,0.9784725749268292,21.077421177821684,10.209541225862282,68.02257185452395,54.917756575311465,125.80937677183228,75.73032373048494,93.59331549234668,195.8647650725328,0.776625909524467,11.102436309906828,-16.861122972385914,-0.5351619843384218,0.0,9.321080799755581,0.2645429176919982,11.257971990266626,-7.538624654134213
1687021637087.4194,1.082525633376728,21.219122061742482,8.892111031546749,71.78859340500857,53.300567257159116,124.983519108596,78.86324790223807,96.20558089480741,85.10717225143881,0.5578797542248867,10.852014916210138,-16.093314954012165,-0.5489214572775817,0.0,9.327470791636673,0.030399212122998922,11.003897530130613,-6.7650704711099445
1687021637107.4355,1.1908248130980665,21.28946030686937,7.864873433954309,75.1202147255922,50.68958475753015,121.86498485810185,81.45310736980255,114.38482487254488,-208.3439714587653,0.39332661127458757,10.676810750334196,-15.663175043666914,-0.557338359826302,0.0,9.393813731376571,-0.14325242114102246,10.827534166598763,-6.269026608855791
1687021637127.4517,1.3492990898765624,21.541724150547513,6.954388946530498,78.68614947243883,44.72365829669325,116.50818142049688,83.64285822551568,128.63206886289063,-131.04778660312033,0.2669371201874359,10.472340624711054,-15.491824210093107,-0.5707591638061301,0.0,9.530974681166192,-0.28314634116237736,10.624552213563877,-5.960877014973882
1687021637147.4678,1.4399427531745985,21.792948815279534,6.126964353196559,81.65917170887666,33.77312899416477,104.91302845340513,84.23846839855885,171.9792364016455,-129.67049408030633,0.18144373174287573,10.290839698872766,-15.359848271295316,-0.5792337540370326,0.0,9.672437055620838,-0.37704387856014815,10.44449177884043,-5.687668611882877
1687021637167.484,1.396329484830243,22.36247845321574,4.947033284299172,84.31586571754326,9.295168637533422,81.03546288038471,83.65375816743304,-139.98400478917915,-77.69854776740804,0.12782652635759975,9.9594945736927,-14.816206288226468,-0.5900659396533812,0.0,9.759733553369674,-0.4426723498860171,10.11018475285356,-5.056892014667989
1687021637187.5,1.2554513002108971,22.98671642022349,3.7450359730419445,84.55337311215051,-30.7129217032177,40.376936376500396,81.84754155484477,-151.63933771480535,-72.72068590044229,0.11710544555889156,9.621163138384576,-14.16149656029082,-0.5956879941261171,0.0,9.824315077222249,-0.4604293873173237,9.767084495656572,-4.337613496703521
1687021637207.516,1.1449846411600952,23.871830387495482,2.5080045542167992,82.589515403109,-60.247341150571735,11.428198066460492,79.63049033743027,-124.98175644158302,-45.52779619604883,0.08627177525078898,9.25969853089928,-13.427969397436128,-0.6069510347330935,0.0,9.899968576254556,-0.5041331542323727,9.40048945537764,-3.5285199354927523
1687021637227.5322,1.0630688384392109,24.755254061531858,1.4035112909928777,79.27762778583241,-72.67991305123581,-1.6574986382577008,76.78758537637765,-123.4635130235109,-47.45010008663353,0.02569007264672661,9.003938122209117,-12.732286873344377,-0.6143519726771084,0.0,9.997968188542977,-0.5735105592975037,9.139482488987538,-2.73496093314735
1687021637247.5483,0.9267232648072316,26.019638759150755,0.3575503643655711,75.91728796237891,-79.25030013547659,-7.778745572482651,74.14920452775227,-111.25438896746005,-31.13547833872988,0.03536447428827472,8.623072250596842,-12.029537501117181,-0.631974264295053,0.0,10.080302170163256,-0.5827736226553908,8.754670771683019,-1.9498689799854056
1687021637267.5645,0.6162531684917986,27.693603075771062,-0.3444966729713459,72.13133194227174,-82.71692261770153,-12.390735041599589,71.55086397252691,-109.89773526384619,-34.155891018349955,0.24643273434945667,8.077065421040228,-11.52063589167049,-0.6636911562098066,0.0,10.121902535813593,-0.4038496400169294,8.209716713568882,-1.3989098576906283
1687021637287.5806,0.21635053385381736,29.807306934183813,-0.9245746243826758,68.5166773343504,-85.10136442565242,-14.864562642261996,69.28492945636357,-101.71078414568356,-22.01506541237396,0.5748794091092464,7.365709671284376,-11.064638331601921,-0.7077851425509887,0.0,10.136281897067533,-0.11978374589541717,7.5014652471952425,-0.927821627053099
1687021637307.5967,-0.13864138306856827,31.70418420757332,-1.1308052081796722,64.64580149503298,-85.36835965018312,-16.72948912630499,66.64441380494168,-99.95697437790979,-24.99524800061487,0.8956660840733423,6.760315313424887,-10.920046015591453,-0.7281248473926129,0.0,10.170948373359764,0.18075627407372702,6.898313152629366,-0.7477975547801156
1687021637327.6128,-0.4349916927290967,33.59555428952327,-1.0788523178621996,61.04150196459283,-85.00817652589394,-16.978356209814145,64.00768079241377,-93.16651977604754,-15.869253055746741,1.193208278587305,6.157408404587289,-11.021025109702743,-0.7288499342423831,0.0,10.231002170481297,0.47776591818195563,6.296677831186429,-0.7879955596786166
1687021637347.6292,-0.7405256426697956,35.21572462562736,-0.8296102591504168,57.27039682870513,-83.80178162806739,-17.62610757746067,61.14250253914864,-91.5381587932377,-19.265346890645752,1.4832896463838603,5.703297434130742,-11.23035832796975,-0.7182403298485049,0.0,10.27785759525311,0.778828409464749,5.843256220195331,-0.9497346904956854
1687021637367.6453,-1.0746802634039634,36.604183592738664,-0.690784598594151,53.83948067967986,-82.75204524611223,-16.798675908868894,58.540554190441206,-87.10754566080368,-12.445047417753523,1.7461502322325329,5.438478224203095,-11.241321613933382,-0.7106655600704616,0.0,10.27505190453531,1.0490837379749056,5.576966334412623,-0.9628944482367715
1687021637387.6614,-1.422186189141037,37.650690555700464,-0.448666897861774,50.28545857741788,-81.21123703612429,-16.59836793117298,55.804942840311085,-86.70109899625535,-15.955949063082716,1.9904095684977159,5.363946630864842,-11.257596417584617,-0.6957083720422161,0.0,10.244746543820547,1.3081132628988614,5.499866798791984,-1.0089355235970432
1687021637407.6775,-1.647666042784654,38.58245836874982,-0.27610475795780054,47.22571554639883,-80.31040040904396,-15.371848411543608,53.23795027575921,-83.67215363357069,-10.369835501596128,2.1481364271566155,5.2315446677744735,-11.259907386607084,-0.6743970111565936,0.0,10.218562960446992,1.4866839773516385,5.36319360228636,-1.0371717679876657
1687021637427.6936,-1.7466179190425486,39.20788974423637,-0.020471875162149936,44.23774140645773,-79.36028280713127,-15.013289608191057,50.47194485844636,-83.86587368573522,-13.599681408378716,2.2146939681931705,5.113227949449829,-11.362034861905013,-0.6367212707062752,0.0,10.205221318214178,1.5904781922498703,5.238796410965343,-1.1526422658053364
1687021637447.7097,-1.7887535854317738,39.786375207302605,0.1657842970792902,41.62781977171073,-78.78097976791793,-13.639033228262571,47.94707714463753,-81.57423847615387,-8.737057568887614,2.255388917446598,4.958661344206854,-11.424126790712581,-0.6061187812799097,0.0,10.174339666696886,1.6612412454063505,5.0786746396794005,-1.2456887547769582
1687021637467.7258,-1.7989440443190714,40.21540385847406,0.43200379961173346,38.90564723887844,-77.82012771079485,-13.483921663217036,45.336475071935666,-81.2237129920569,-11.589477164066123,2.3124591852855083,4.823634084516908,-11.549590774515716,-0.5866106132248199,0.0,10.110349021819648,1.737754546213504,4.941228311117691,-1.4350845026637138
1687021637487.742,-1.777579399208525,40.63939540649531,0.6255451543681578,36.506561752694296,-77.11131473185303,-12.336167179196845,42.981561339040745,-78.62062117647243,-7.258237169088219,2.3716647702560367,4.647571060609978,-11.62980268094406,-0.5809714285892662,0.0,10.021110855023757,1.8025832544060203,4.764650201335381,-1.6044293672305383
1687021637507.758,-1.8834108337806565,40.93897285826658,0.8048842185366425,33.95311593260392,-75.85618648683196,-12.055855049255575,40.74341074990478,-78.18703360327872,-9.831269390676201,2.521217130879595,4.529408123377131,-11.704956923669453,-0.5917833382160804,0.0,9.924847439990733,1.941766876154008,4.649621764058957,-1.7754279311211427
1687021637527.7742,-2.138346356087816,41.263492382303745,0.8228413128540973,31.62986456266031,-74.64643802422724,-10.468140413911687,38.99343222314398,-76.1123152640344,-5.863448758272271,2.773811414017031,4.406514780667509,-11.667491565781493,-0.629260747107911,0.0,9.813627249644357,2.1575178516565345,4.533778777287503,-1.848390793496597
1687021637547.7903,-2.3825351690208025,41.490594283420776,0.8771575911018199,29.172073846762725,-73.04857005002397,-9.993421292702033,37.171507242216386,-75.83048586467588,-8.131918154897159,3.031556066120627,4.315811106379028,-11.670151966969152,-0.6675102546962108,0.0,9.711178099096534,2.37786422946499,4.451018376455785,-1.9525928529410714
1687021637567.8064,-2.496327508434039,41.81043038357735,0.8688132754727218,26.97103986058739,-71.68777648228367,-8.540558777817981,35.41103377754297,-74.10991511853287,-4.5199363769720735,3.218926253939576,4.1621371957931945,-11.645630320721603,-0.7023300714976778,0.0,9.623465207237087,2.5310187382874765,4.303979343923234,-2.0150505396031266
1687021637587.8225,-2.5404393942192725,42.051156135823554,0.9168062823518387,24.653521626577277,-69.97874278105272,-8.290936823662102,33.50005493893015,-73.96061848245822,-6.611092312826704,3.3726527024947166,4.030643514088075,-11.678660941141903,-0.7300072326618595,0.0,9.55477628065632,2.657770373675627,4.17862638675127,-2.116101004091997
1687021637607.8386,-2.516042003841244,42.30979493552561,0.9390640761688818,22.642370680452515,-68.43349665580521,-6.883783442294824,31.811224828665647,-72.15833468840623,-3.363068264143543,3.4794148211641676,3.8981300457965253,-11.724012105709768,-0.7411902098567803,0.0,9.539941165184043,2.7536541075007,4.048853367287399,-2.175875589225185
1687021637627.8547,-2.429314921886745,42.44308260731092,1.0616029383909278,20.572260158752087,-66.49108918502206,-6.640267748635213,30.06803751767272,-71.40825154644935,-5.443937513722938,3.546416266629819,3.826634698479796,-11.879687846354567,-0.7284072862084489,0.0,9.5917165720911,2.833621149219565,3.9768202042265437,-2.279614052686813
1687021637647.8708,-2.2950664572005364,42.600899877994884,1.1348791690982825,18.775720840586864,-64.82601320351488,-5.2086622324611405,28.484924825018233,-69.32130485398929,-2.542184172183219,3.5732248900253305,3.758425770625173,-12.001747924006775,-0.7070888898007858,0.0,9.658832788697788,2.881557695694987,3.9055798084337305,-2.3346299905714085
1687021637667.8872,-2.137876264122505,42.64741371454683,1.2492683710337704,16.8626023181934,-63.058938693436296,-4.898852518369739,26.71288033396243,-68.4191460115538,-4.394130226173947,3.5685428938049366,3.774733643953057,-12.142677714750803,-0.6748666866010902,0.0,9.721121060806288,2.9087889164287257,3.916937416471078,-2.4135229924377204
1687021637687.9033,-1.9460899969711165,42.716500703984735,1.3070485394597717,15.215037773444976,-61.61840503102316,-3.353984706073181,25.075469337191368,-66.36724064181337,-1.596070653889865,3.527592563499447,3.799887789523184,-12.23000703290587,-0.6370960929240342,0.0,9.781503304222989,2.904920653189217,3.9349451498605053,-2.4409263805193837
1687021637707.9194,-1.7673319083888457,42.67718656723157,1.4465972783615622,13.625182613396259,-60.02215368965145,-3.2112856941547636,23.45821931657813,-65.59470814210876,-3.4190050883092606,3.4866430859681623,3.8566291223587066,-12.318641900937843,-0.6004738818490591,0.0,9.819825255304147,2.9000120045412627,3.984980210140437,-2.4916666768613287
1687021637727.9355,-1.5941072787216293,42.66041336475877,1.5592737494404043,12.42170591231261,-58.681636945434406,-1.9555249512247095,22.13290635760887,-63.99236626603315,-1.0283796580886821,3.4426845101248182,3.887622127060563,-12.327356247147359,-0.5722977056200388,0.0,9.832336138016313,2.8835478243744976,4.009875622732683,-2.488274860467841
1687021637747.9517,-1.4150297921085826,42.53374771196471,1.7490738302866544,11.317624899571195,-57.26347064072973,-2.157608824934561,20.806621313418507,-63.40874863192747,-2.910911269166386,3.374810106288359,3.945421575961328,-12.348433705727007,-0.5345418676117186,0.0,9.827511123980235,2.852655677024003,4.05996458765075,-2.5146998777028404
1687021637767.9678,-1.2040548442106347,42.42662002380769,1.9117584778093684,10.646294780012619,-56.17712905495884,-1.3545325260071113,19.703500153720427,-61.727572551344984,-0.7717733630038136,3.2551665626212243,3.9395239997261284,-12.307963629905517,-0.48082498644306493,0.0,9.801502654769982,2.785359424633044,4.042044824973173,-2.5010599252789985
1687021637787.984,-0.98139019008292,42.20951832274748,2.1508069108911547,10.12715688463185,-55.06343287933647,-2.0590883059148433,18.60569440725741,-60.92611707678017,-2.6469047593070476,3.1024130489608974,3.95641468083668,-12.283538227892974,-0.413655952025797,0.0,9.759168451833172,2.698253617891255,4.044619972652358,-2.5199055178410497
1687021637808.0,-0.7472727629766109,41.97312588005061,2.3787043654901634,10.201697682742902,-54.67284019159888,-1.5730300153021701,17.86059663295338,-59.54239252495949,-0.9118529689751237,2.913085127695753,4.039079189508991,-12.219019783072863,-0.34569136425955344,0.0,9.693978843294246,2.5751902674262532,4.112207449253572,-2.521542116799469
1687021637828.016,-0.5018936208508962,41.59647916026854,2.7026173840026977,10.554411116554565,-54.615335688951305,-2.5255092344657077,17.25037658380323,-59.36743517388999,-3.0698684587826706,2.6874324614071203,4.249624492361644,-12.182719263560335,-0.2693852278652806,0.0,9.597425917661038,2.424145959376516,4.306642844217671,-2.5827482752459203
1687021637848.0322,-0.27581465092011603,41.210763344319126,2.984376683845657,11.53426885508429,-55.23984491666721,-2.2894803349374766,16.91881301866508,-58.32410956671412,-1.8282185048044748,2.4537696255442554,4.489194688715885,-12.125942384286322,-0.20412530385212801,0.0,9.523981526096822,2.254162399369821,4.531979431247629,-2.600206433718287
1687021637868.0483,-0.0938713660888865,40.697537308807,3.2853969868529136,12.927288086199374,-56.317613006649545,-3.6458997463800866,16.6449256685881,-57.77798356209618,-4.376124352710417,2.242438097926536,4.811476230594702,-12.155939233390532,-0.1650909608874687,0.0,9.538413845822888,2.081085151067501,4.846394168501957,-2.6162047321429562
1687021637888.0645,0.0500029319161815,40.17704584905586,3.532670854575914,14.947319202693054,-58.10828202938977,-3.8422190391705318,16.626787817037634,-56.27784643249512,-3.725999649271045,2.0391768500417315,5.151249186940796,-12.175627965235709,-0.14394496434454623,0.0,9.596189096666459,1.8984336843825733,5.181491864973821,-2.5784033429376354
1687021637908.0806,0.09485643856378026,39.559617229884,3.852596085311806,17.235119825993213,-59.94322519030822,-5.624013726261997,16.457769016822553,-55.13543074975326,-6.44087663578973,1.859428722466304,5.486273524990314,-12.172711653514293,-0.11050319190662138,0.0,9.616274073450146,1.751446870386741,5.50972079657915,-2.5556957467222037
1687021637928.0967,0.0533248086291422,38.94604539595308,4.1547639137263745,20.079127056484268,-62.28758289365092,-6.303139724133879,16.38745336250093,-52.821451602094996,-5.98579573366817,1.6887040012972183,5.767125364545415,-12.073731401553323,-0.06604571495772828,0.0,9.595978598252776,1.6240800938476432,5.780806570670107,-2.4773613818049336
1687021637948.1128,-0.09410704462503362,38.26491110969294,4.527678212685494,23.058699218019274,-64.48697778199404,-8.411686794793045,16.15108522604611,-51.21798827654727,-8.678040677085237,1.5665311592506905,6.0487923027261035,-11.983570477386937,-0.019768532120549027,0.0,9.54755999562565,1.547232127320391,6.053041002622564,-2.4358914916233902
1687021637968.1292,-0.39289808715196384,37.63929722168081,4.894759671444985,26.37603450829993,-66.5449145714693,-8.807658342331575,15.879675445884065,-49.269769841719544,-8.23646980365513,1.5177477689206507,6.284419375972608,-11.858444895778142,0.02039520833094308,0.0,9.46732327201804,1.5376680932704776,6.280081505750238,-2.3912409059253097
1687021637988.1453,-0.8013805844468156,36.962557381657554,5.3353698998792005,29.811068914102027,-68.27310740700986,-10.502738606403476,15.38404718450519,-48.178342320999086,-10.755902428082365,1.5312367595395135,6.515432463850547,-11.748030466224318,0.05929098435480096,0.0,9.354975799837563,1.5893248973133065,6.503502897448421,-2.3933765478355955
1687021638008.1614,-1.1651265527087318,36.39241491420148,5.727246027328026,33.58669008088995,-69.9370314784656,-10.426853944156933,14.851946441535883,-46.91484244386243,-10.194282413754678,1.5685356138078403,6.665167424336166,-11.56629207094061,0.09315653181216728,0.0,9.186500521191967,1.6597606772372713,6.646333139777189,-2.3803258149578688
1687021638028.1775,-1.483451634060009,35.83574629494882,6.14758318530559,37.49286991357706,-71.2110696256118,-11.518340364764327,14.04778203372953,-46.760635497290124,-12.354213752225332,1.630304146077017,6.776225106132321,-11.367837632667316,0.12729328481445126,0.0,8.957330445783066,1.7551399808727837,6.751271278696283,-2.4112403931109525
1687021638048.1936,-1.8085697150083744,35.3446773879165,6.547114136469665,41.67144887120805,-72.32008376990615,-10.81241303896468,13.242924517294854,-46.180764732398664,-11.561963477323145,1.7464162024167116,6.820929297520423,-11.126466120237717,0.14560274913360075,0.0,8.699521049916253,1.8892434837577377,6.7926683886808545,-2.4278452172248426
1687021638068.2097,-2.1491773763567394,34.81060390420463,7.010280256610941,45.79706847106414,-72.80451413691658,-11.325832025241745,12.26595178050271,-46.16965167651436,-13.340962002498452,1.9508621534008697,6.846900586991766,-10.895576447593076,0.13632097124459513,0.0,8.420921899692171,2.0847629878595497,6.821258433839588,-2.475553771533281
1687021638088.2258,-2.508321125371537,34.32061846094631,7.466147780475307,50.146824249565874,-72.95199512093316,-9.857771234021232,11.316303796942435,-45.64471589583893,-12.285111150664305,2.2202850567618393,6.811874932702752,-10.639054088028432,0.10646943803271959,0.0,8.12756824779007,2.3248885588858044,6.792067327955938,-2.512274214779386
1687021638108.242,-2.9677007082377798,33.72201170037366,8.07206918724655,54.5004392725895,-72.95371554694208,-9.70097879509075,10.257427255919803,-45.43220055664204,-13.7894816859689,2.541492906334198,6.771552981512295,-10.51984299157119,0.0820275237852773,0.0,7.87889647769166,2.622176743575611,6.756689245561232,-2.641613486101684
1687021638128.258,-3.5304790620362323,33.13389813612307,8.763556321002165,59.06300621204586,-73.04043108385606,-7.612916576489211,9.263617756847529,-44.446034884644725,-12.634945853977744,2.91912482700344,6.683097847543117,-10.487821101568143,0.0598929162345427,0.0,7.676194795982684,2.9779831258544593,6.672056043549631,-2.812196562583606
1687021638148.2742,-4.131714084311743,32.34076289079416,9.546583893742106,63.67713561624548,-72.36944786848811,-6.521080593097825,8.229199300642854,-43.94115124433866,-14.010148888071049,3.304215793244636,6.586559530065848,-10.557844352535028,0.042010616225477755,0.0,7.499258318829142,3.34554829049947,6.57896985514057,-3.0590241811900474
1687021638168.2903,-4.735512859375764,31.397924777562253,10.325269005718694,68.53905343682032,-70.4977638348158,-2.559941806413513,7.428117429439592,-43.03469545257248,-12.976539119092324,3.6676904675491446,6.4436830178483415,-10.674025806463222,0.03334293540672288,0.0,7.341298019708918,3.700424409543241,6.437374396151487,-3.333135241526654
1687021638188.3064,-5.352760360127711,30.19264347899199,11.173809032023877,73.39393741577953,-66.07352552690237,2.0666742301967482,6.627017382969708,-42.64858358853605,-14.407452312239924,4.01221416893399,6.291823952228103,-10.882263683702126,0.029800340044031683,0.0,7.20490688952626,4.0415110096301925,6.286303209264455,-3.6777425159585584
1687021638208.3225,-5.919285809853398,28.626130547656597,11.921445887966554,78.33482306685254,-56.252739824978875,13.30640491577488,5.951711307788654,-41.86175370868997,-13.458606062763993,4.253330231551585,6.094230973662106,-11.07506486689059,0.00987500997582888,0.0,7.0880056706292,4.262989828890934,6.092211382438974,-3.9872108510922364
1687021638228.3386,-6.425530104422594,26.599032059980587,12.624997278815515,82.44874928630722,-29.787327369141387,38.74442718363491,5.209692117156725,-41.61224347830549,-14.849905662924545,4.382313203977296,5.895570829195569,-11.303785853350849,-0.02160058306843876,0.0,6.998485646771521,4.361162278223243,5.899930876425815,-4.304967128537154
1687021638248.3547,-6.948769834803817,24.276780331684755,13.352759133934267,83.06230323637668,18.097224135790512,87.24779450504779,4.6443034999949795,-40.913111108546616,-13.96598853689545,4.475250997076877,5.629440797440115,-11.529033016521984,-0.0736398074588931,0.0,6.9035093166186225,4.403067435371845,5.644093824126322,-4.624391396483607
1687021638268.3708,-7.535173013566573,21.52420291309569,14.282937319596273,79.46777799707507,50.9395783414658,118.86146525651377,4.105797095646389,-40.5958419181431,-15.38492431523157,4.571340794955304,5.289175668998801,-11.809160936829391,-0.15514954341941078,0.0,6.778159518699908,4.419503170094402,5.321122258155129,-5.028496554677887
1687021638288.3872,-8.150691158164705,18.494706256631073,15.293706991301486,74.54535115764519,63.84763318786916,132.35499334930856,3.7609900032947863,-39.818713806353244,-14.614921754585025,4.6553813029673226,4.87531377464533,-12.085608997700845,-0.26028355055341273,0.0,6.63646487932929,4.4008398192023,4.929881344761526,-5.44483634372397
