,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1687021636767.1614,-0.20767307046415126,6.394955341414816,-10.083912696028177,0.057553117919744,2.8460920738722,-10.297760514125343,0.05784606654197869,2.8460833608526745,-4.477317847862852,-0.19449690139344392,2.126371744362461,2.474304350650372,-0.15124140315160964,5.591932248122022,20.525707828850113,1.3735251204536623,10.277976937929823,2.2554496814295892,0.6471259324589904,-8.534090589155273,8.993070080005559,24.401758753401857,48.58022763010062,101.10528245096287,-7.274203003699151,58.44668590697698,52.46942590800188,19.829287249735753,-11.383273814161578,-0.7260333965214817,9.175407020419348,8.833196562120168,7.30245558217118,31.14968324338527,40.25693066049289,106.14985177224165,-9.540403412005759,42.589888452791854,41.98052074728492,9.430225509622767,-65.34748052324055,21.82866601167067,-1.4180756387461473,-3.889510941594429,2.6153973278363574,-0.04545228623838544,-1.433966846337728,1.0653846468000328,0.8576849972966681,-1.4100411230144925,6.0317576793844845,-8.50481927880492e-06,-5.277655376402081e-06,3.5998832047719443e-05,-0.05202606113320137,0.11983426444435191,4.203760230065686,0.036854088445885155,1.6698220221937514,0.4957295411241676,0.8488314977748828,1.6772939370792008,5.723890596246997,2.6380905339039e-07,1.293478474307896e-06,3.629208983187646e-05
1687021636787.1775,-0.21154335536697422,6.340312634358445,-10.136159259607096,0.054193483816722544,2.8218602731801212,-10.32105892030206,0.05448375549990111,2.8218527682709644,-4.500620241897241,-0.195034668534404,2.1080163688896154,2.4569303271414134,-0.17667405212529563,5.88081489398103,20.38285300710686,1.4211181319649568,10.813988673992043,2.0074011860428134,0.4555026008552235,-8.692659708454986,9.527499255756675,25.965850025269532,43.652185704360754,110.05130525765382,-7.464592492063871,58.31432631038432,51.43411803959703,20.472120787809068,-11.170018152628948,-1.2958642154069777,8.991746398151003,8.543678945618728,7.482515718235583,33.117206315959315,42.035777974136614,107.31855781059188,-9.369403479927389,42.11700954716052,40.71238973919272,9.678214514815734,-65.56490428395479,21.44035793543149,-1.4323757211138282,-3.951156804337584,2.7033756753030156,-0.03399439742496258,-1.3690404484537984,0.9240174845051463,0.8743418789469006,-1.4832958602548474,6.006992980511671,8.60361382877681e-06,5.3231203626038446e-06,-3.635790111673941e-05,-0.03587281020073129,0.03574104125119594,4.371192154439862,0.017591782829684675,1.7888418713494936,0.45305058643772894,0.8053370394892764,1.6890822048407392,5.686605561337295,-2.411726411060424e-07,-1.3069476469773894e-06,-3.674579487217054e-05
1687021636807.1936,-0.20547555568255654,6.210336950697937,-10.080518966991097,0.05429361483870592,2.7640109396755217,-10.296789909558779,0.05457831362594829,2.7640062042934566,-4.476350543419154,-0.1900722194256015,2.0649171848757404,2.4752881410191536,-0.21422826801071485,6.22626443554137,20.121591968432977,1.4770049772939398,11.45581206270214,1.5427213983004913,0.20505253320403957,-8.744902916810881,9.91148221787061,28.817733973973834,50.77871740296382,104.07015550020554,-7.94019186061991,58.00134763811644,50.61606304210844,21.08195650380638,-11.222160769843066,-2.02840605261804,8.583011994151226,8.016804140673477,7.599452130894462,35.76026029270406,42.41038187510977,107.28658164945762,-9.871004540909661,42.02315309927315,39.53428502450432,9.865029727335763,-65.044928274142,20.87676939194354,-1.4534843106212465,-3.95154968434023,2.7714859158274097,-0.030250809944916676,-1.3507454472526923,0.7640816381802011,0.8883966927435636,-1.684326520836574,5.978328895469365,-8.704726809643274e-06,-5.369457948807889e-06,3.6724674513946836e-05,-0.02173352996231416,0.01744675674660917,4.513876613174714,0.00703750299490295,1.9211769702378287,0.37880192868264845,0.7795902595573307,1.7760723501397249,5.637456794615757,2.1746429183394924e-07,1.320719811022114e-06,3.7211508790083124e-05
1687021636827.2097,-0.18897798307938093,6.131577046435754,-10.086328562560672,0.059979093327868487,2.728563889364725,-10.299777387651478,0.06025986594296233,2.7285567547819234,-4.479335538971716,-0.18285108638180045,2.0389610607332114,2.473138001679343,-0.2379529661706892,6.397300893098983,19.931704670818043,1.5002915126862795,11.77519587820609,1.2012163372536626,0.15499627604341654,-8.934182106563489,10.385394029198196,31.042804976674965,46.59415294593112,112.25915355695687,-7.771656480159836,57.557341576640624,49.671387802960304,21.634099420688216,-11.300643024582683,-2.805872867181929,8.309405280409685,7.547183695095315,7.776765341347342,37.67819165604813,43.40653312514961,108.43499663266877,-10.175620146552609,41.756050800590245,38.04854996068679,10.146511892439209,-65.11682538474714,20.405749154553963,-1.4763483729200606,-3.901905547338701,2.8366870089325125,-0.025036308323422577,-1.3507930525493728,0.6366757262844814,0.9095166411751217,-1.8683745288483065,5.964221170073747,8.808236676672282e-06,5.416692567692813e-06,-3.709939410047621e-05,-0.003924458607739025,-0.012535165430523321,4.656505748273554,-0.0024863769029985477,2.0354746056008413,0.32329716817840887,0.7554729151115696,1.8034815136930427,5.609188908171474,-1.9262632415364024e-07,-1.3348050241929195e-06,-3.7689704867075004e-05
1687021636847.2258,-0.15978031022928382,5.991093512968167,-9.994412957207173,0.07060178553412545,2.665453901973031,-10.25970124280279,0.0708755965570518,2.665447215188934,-4.439261905050612,-0.16953271018068433,1.992818313675409,2.50331103145602,-0.2843898615300308,6.6362969413075525,19.64984687732834,1.5128138010137189,12.22473766998361,0.691781857200387,0.005262632695839539,-8.999183043112435,10.712100459322302,34.22870560782865,54.63011868565532,107.26691313278373,-8.10093215019013,57.084572264409495,48.75542173460241,22.123345985355318,-11.54993740382503,-3.6474185693828898,7.794826015841622,6.996800706339892,7.92622576148936,40.33110659554227,43.41380849689598,108.57563167166508,-11.065426542129142,41.808700116641134,36.72138018700626,10.374096317087423,-64.61696251388346,19.782620427586902,-1.503902195526492,-3.8280538109679,2.878753045724894,-0.024650533307764025,-1.381878308700018,0.49809707264100106,0.9230664468465442,-2.1134207598624863,5.945835466196142,-8.914225385183557e-06,-5.464849576429261e-06,3.7482311920431736e-05,0.012987268126318759,0.004535564887829639,4.7595785422995585,-0.006214076722470923,2.150238687990864,0.23229962157685388,0.7448197889021521,1.8861673373009824,5.565247138133133,1.6659736180019187e-07,1.3492137939902953e-06,3.818088152802375e-05
1687021636867.242,-0.10268328054148232,5.908273962450679,-9.935467375383991,0.0949796966883677,2.627192471661775,-10.234420465561115,0.09525237217923065,2.6271851634539938,-4.413983192869702,-0.1480271796171091,1.9663327349486646,2.522276710472987,-0.35584928372708485,6.783520452169617,19.452974336304624,1.4450638668023068,12.514937730624641,0.3323463708778526,-0.04412830802583326,-9.156475440964758,11.046657315920557,36.530690021322364,50.16622023453353,115.20583469748176,-8.36178629719761,56.84827121741904,47.4150554871686,22.566066118699325,-11.683454187959407,-4.3286859023553035,7.193930303106772,6.88767517373513,8.234023895446516,42.773997377941015,44.52598398644106,109.95290694010468,-11.930670362412128,41.66076110864901,35.29128706327128,10.645186348035347,-64.71489278065775,19.220106306713195,-1.5343427569409827,-3.7741592912319524,2.8887279501872545,-0.02234490745882802,-1.4211721295813424,0.39286912333170326,0.9272357666456081,-2.223782922135307,5.936358322338652,9.022778584550946e-06,5.513955300795967e-06,-3.7873690737365866e-05,0.03903825457425052,-0.002163048835300437,4.799864006166458,-0.01208759893272686,2.2175099023183704,0.12250535988502141,0.7334613362577974,1.8986373043068008,5.520474836005703,-1.3931205227000962e-07,-1.3639571030027574e-06,-3.868556403319488e-05
1687021636887.258,-0.028007747932079715,5.776535888145124,-9.783296846330018,0.12672340941664867,2.566790901940528,-10.168057804965924,0.12698820281625275,2.5667824029573745,-4.347616785108409,-0.11908719768736872,1.9239678240495477,2.5720749545587767,-0.45777325621237897,7.002903952362518,19.180774383141777,1.3519478921571604,12.946054867871323,-0.1649057220701922,-0.19760667588025826,-9.192979905469684,11.230579106996604,39.59845307300419,58.48795151658931,111.04707862784946,-9.182289266905265,56.71372878488241,46.0512484694868,22.949718156397633,-11.955548528606636,-5.007166071505267,6.334827290215469,6.800023839262279,8.540836951001085,45.94516518218368,44.97121882597726,110.58298905715655,-13.345792871770874,41.836330531275735,34.049835926028216,10.853955574264909,-64.33821131511674,18.528743913722202,-1.5686321194614496,-3.715206236994722,2.869457821132062,-0.02521815155393538,-1.485257862131287,0.28244619434196067,0.9205860477622572,-2.352728079161691,5.923268675210201,-9.133985824351236e-06,-5.564037081865025e-06,3.827380460811408e-05,0.06555769944521246,0.030761144128805908,4.787182807781661,-0.012725070858344442,2.273369182360748,-0.02421199693112631,0.7340939815881141,1.9513506417170436,5.459049517283626,1.1070076331632986e-07,1.3790464359718871e-06,3.920430629942373e-05
1687021636907.2742,0.04904232460866282,5.663252414645295,-9.678421410256504,0.1596659079854316,2.5144064810239843,-10.122613030353536,0.15992681240184123,2.5143862162963146,-4.302179930384093,-0.08995633955948275,1.8876440304859292,2.6061640662159498,-0.5609388340437637,7.141119217879675,18.969951262520794,1.2273869219118119,13.230002453911919,-0.5536811606577361,-0.40156872973768704,-9.056536676427834,11.543129235014067,42.1939065127582,53.71783376540771,119.03771312992532,-9.98501619826999,56.71425237716385,44.60203394822423,23.151159608444612,-12.271631855316773,-5.613125309868581,5.782329374766636,6.535639614607926,8.739679687010634,48.60321751432168,46.2455264085881,112.00460841567515,-14.36990176885823,41.92852153522406,32.86308419581564,11.085967547126009,-64.45954698768976,18.01450958758419,-1.5811488819230821,-3.6794343966148735,2.8784872778719928,-0.026509097801795185,-1.502287397691692,0.22359667340249118,0.9169774170753513,-2.394989575719687,5.923872787638269,9.24794077606161e-06,5.6151233254105785e-06,-3.868293949115309e-05,0.0746059649387704,0.028083628612254,4.798917074072038,-0.009320822359457323,2.2979176207136884,-0.11019283080078791,0.7299049451867077,1.9296333666855934,5.424785953552328,-8.068924881356508e-08,-1.3944938087237765e-06,-3.9737692877254726e-05
1687021636927.2903,0.13588366972547186,5.463449566333546,-9.506148481596608,0.19526905423928745,2.423356165255757,-10.047500331088838,0.19552599984635652,2.4233253462523976,-4.2270744746042075,-0.055563912223712146,1.8227264028052461,2.6625879523544214,-0.6908831556854786,7.367130556008298,18.690811614648464,1.0884460307406054,13.682754750924268,-1.0660220518278143,-0.8431840820407075,-8.503543575743834,11.832945088411249,45.698730054330554,63.06334643395955,115.81306772147737,-11.396115816948031,56.822956202258794,43.341367643486656,23.15699293278656,-12.807015865435138,-6.219620164221626,5.334642203424418,5.760878820563973,8.69299803425793,51.68805809106262,46.759570140569,112.43138092657935,-15.575912137125497,42.32274937091863,32.01193490168741,11.236495417225479,-64.1266478875695,17.49317838418916,-1.569284811676067,-3.6514793532625958,2.909576991111881,-0.03393546021044823,-1.4886991031841994,0.18184373343143082,0.9101219455222417,-2.4612511889878723,5.926226040798881,-9.36474146700482e-06,-5.667243554225734e-06,3.910139389645415e-05,0.05537748257863326,0.04455482312128659,4.8232482823791,0.006445968413630207,2.311566086787978,-0.16981374830558338,0.7330085381569991,1.9260541337390975,5.394504138129991,4.9198287586286603e-08,1.4103117991204627e-06,4.0286341091492135e-05
1687021636947.3064,0.19652697118310433,5.334211281789002,-9.366400024972524,0.22072170552755543,2.3641854604227146,-9.98626445153209,0.2209663206029301,2.364160219803008,-4.165828987353915,-0.03143289868145745,1.7807319705071065,2.708602457961114,-0.7839369789141251,7.471653089231648,18.44615221656433,0.9776622322559732,13.90303821853454,-1.5190010311350848,-1.2783238257971692,-8.051810295990652,12.158458458058629,48.64826955171048,58.04568655595475,124.25832824819466,-12.665829884384568,57.056957966153156,42.01066571263153,23.025868847695754,-13.347753983241011,-6.709033705234669,5.0425222492043345,5.138193414240003,8.701257064093062,54.35108915215684,48.056065167994134,113.52938906216983,-16.465853917099974,42.62771888341024,31.21307689539549,11.400042100535966,-64.28639753564234,17.120126309558714,-1.557816247453226,-3.649306634037456,2.9525221108517066,-0.03726627276180037,-1.4471062957724234,0.18481528204085526,0.90887169318538,-2.4515938870736456,5.940766597319606,9.484490533414977e-06,5.720428463582318e-06,-3.9529479577513315e-05,0.04162696542144975,0.03658959021561787,4.865160702384917,0.018905498782470304,2.307404127044519,-0.1650101589060842,0.730980939445376,1.8628077784648764,5.398267415952365,-1.6143286717944874e-08,-1.4265135801834465e-06,-4.085090336302133e-05
1687021636967.3225,0.18502425246119542,5.275413972927627,-9.158258800894856,0.21639166687272499,2.338120160952866,-9.89375186534248,0.2166280582434388,2.3381063826990856,-4.073313620869111,-0.032171884639094254,1.76096392476864,2.778074089933694,-0.7910628855637485,7.518352489908605,18.093209294954793,1.0156033527574908,13.989792007042926,-2.1698432972160404,-1.7955974486502868,-7.897649030963503,12.299881674932674,52.18151712429923,68.27277424908583,121.50063509371277,-14.245071785176195,57.267932806209885,40.87252099068888,22.751167744174793,-14.102067298648684,-7.133577937419258,4.605667273983082,4.802375549304312,8.855283340931724,57.38265903863014,48.933072084470865,113.73492285124456,-17.543665239284437,43.2409460888424,30.6561526318302,11.477828722953793,-64.19103576186409,16.73760722725209,-1.5733697198552437,-3.6682437429209647,2.988480070639189,-0.03754556432533568,-1.4083824658835356,0.2060114983955486,0.9139367301858017,-2.4715268083466944,5.961670246924666,-9.607295488330569e-06,-5.774709979989845e-06,3.996752226902174e-05,0.05369572496291004,0.06985118229842331,4.919102960913162,0.025946380470807807,2.3213066434317957,-0.0963253412787695,0.7336956083435466,1.8274397146525958,5.437955613932893,-1.8566150667088928e-08,1.4431129555927527e-06,4.143206973182202e-05
1687021636987.3386,0.12758705173617363,5.314018536042146,-8.974391659910465,0.1940490709110867,2.3564161263170766,-9.811288468938988,0.1942893785688871,2.3563987597826697,-3.9908529321592776,-0.050004639625435617,1.7727432395171157,2.8399614686018286,-0.7388997332247026,7.420949852738834,17.757077834536794,1.1149921726339154,13.794096092659501,-2.7941050072849367,-2.2816908476289504,-7.984822716896327,12.443283403870181,55.18808267133458,62.31462182270555,130.22619656601339,-15.626282234105117,57.567924401460246,39.67484005868965,22.36038751121471,-14.83536020365701,-7.40507256428894,4.272247164018045,4.7651244900089536,9.132888878538525,60.032084166713716,50.59634960309373,114.57645605822236,-18.31255129204486,43.76677234833912,30.157360959838186,11.550114972093672,-64.56382841053662,16.508684754542923,-1.6005231191025435,-3.7150891696550974,3.030793390925006,-0.03197910841312333,-1.3489678656700836,0.2689814144423085,0.9267891156366381,-2.4248341000380713,5.9941156854575075,9.73326901014407e-06,5.830121323566974e-06,-4.0415862474695475e-05,0.08275441296492837,0.0845227695680904,4.992506407150353,0.02556897844001376,2.326459619314026,0.04442921018219116,0.7309869169263449,1.741109325655441,5.517544997733091,5.502669863259254e-08,-1.4601243977350299e-06,-4.203057059772063e-05
